Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
16681,277,5,151.5,1,1,1,1,3,Lost
16683,169,18,320.25,1,1,2,2,5,Lost
16684,15,441,80489.21,0,4,4,4,12,Champions
16686,25,521,2008.09,0,3,4,4,11,Loyal
16687,26,8,157.63,0,3,1,1,5,New Customers
16690,29,7,127.45,0,3,1,1,5,New Customers
16691,54,11,178.83,0,2,1,1,4,Lost
16692,44,2,638.6999999999999,0,3,1,2,6,New Customers
16693,47,114,717.45,0,3,4,3,10,Loyal
16694,359,3,98.30000000000001,1,1,1,1,3,Lost
16695,197,36,193.15,1,1,2,1,4,Lost
16699,16,62,994.6,0,4,3,3,10,Loyal
16700,2,221,4091.16,0,4,4,4,12,Champions
16701,59,131,4518.43,0,2,4,4,10,At Risk
16702,51,91,1110.83,0,3,3,3,9,Loyal
16704,254,58,695.66,1,1,3,2,6,Can't Lose Them
16705,36,421,29480.061,0,3,4,4,11,Loyal
16707,36,66,551.11,0,3,3,2,8,Loyal
16709,15,227,6057.59,0,4,4,4,12,Champions
16710,4,584,3866.05,0,4,4,4,12,Champions
16711,15,11,1217.45,0,4,1,3,8,New Customers
16712,37,83,621.5600000000001,0,3,3,2,8,Loyal
16713,2,712,7637.56,0,4,4,4,12,Champions
16714,306,23,368.27,1,1,2,2,5,Lost
16715,198,9,323.8,1,1,1,2,4,Lost
16716,266,6,1248.48,1,1,1,3,5,Lost
16717,2,167,3127.85,0,4,4,4,12,Champions
16718,5,178,3023.78,0,4,4,4,12,Champions
16719,4,243,2182.88,0,4,4,4,12,Champions
16720,12,131,640.24,0,4,4,2,10,Champions
16722,2,194,4258.2699999999995,0,4,4,4,12,Champions
16723,79,87,712.48,0,2,3,3,8,At Risk
16724,40,17,147.35,0,3,1,1,5,New Customers
16725,7,241,1101.09,0,4,4,3,11,Champions
16726,19,85,706.39,0,3,3,3,9,Loyal
16727,28,167,1164.6,0,3,4,3,10,Loyal
16731,284,43,174.05,1,1,2,1,4,Lost
16732,39,193,3783.89,0,3,4,4,11,Loyal
16733,165,12,259.68,1,1,1,1,3,Lost
16735,29,178,3970.0,0,3,4,4,11,Loyal
16736,141,143,2956.56,1,1,4,4,9,Can't Lose Them
16737,213,1,417.59999999999997,1,1,1,2,4,Lost
16739,172,25,463.43,1,1,2,2,5,Lost
16740,31,33,236.81,0,3,2,1,6,New Customers
16741,261,11,173.06,1,1,1,1,3,Lost
16742,128,108,2387.71,1,2,4,4,10,At Risk
16743,92,184,2015.17,1,2,4,4,10,At Risk
16746,19,540,11368.74,0,3,4,4,11,Loyal
16748,24,96,2121.43,0,3,3,4,10,Loyal
16749,227,77,4387.08,1,1,3,4,8,Can't Lose Them
16752,8,9,207.5,0,4,1,1,6,New Customers
16754,8,140,65500.07,0,4,4,4,12,Champions
16755,103,159,1403.75,1,2,4,3,9,At Risk
16756,40,66,1072.97,0,3,3,3,9,Loyal
16757,45,8,163.65,0,3,1,1,5,New Customers
16760,66,17,228.0,0,2,1,1,4,Lost
16763,374,21,352.85,1,1,2,2,5,Lost
16765,18,51,420.75,0,4,3,2,9,Loyal
16767,54,102,2493.2,0,2,3,4,9,At Risk
16768,19,110,1230.03,0,3,4,3,10,Loyal
16769,114,60,761.36,1,2,3,3,8,At Risk
16770,8,209,1162.03,0,4,4,3,11,Champions
16771,93,157,1720.79,1,2,4,3,9,At Risk
16772,59,69,3723.5499999999997,0,2,3,4,9,At Risk
16773,72,39,249.65,0,2,2,1,5,At Risk
16774,59,87,932.93,0,2,3,3,8,At Risk
16775,3,120,1361.23,0,4,4,3,11,Champions
16776,51,61,231.57,0,3,3,1,7,Loyal
16777,49,96,1081.41,0,3,3,3,9,Loyal
16779,2,721,22638.52,0,4,4,4,12,Champions
16780,43,39,180.36,0,3,2,1,6,New Customers
16781,8,39,623.0,0,4,2,2,8,New Customers
16782,1,1693,8158.51,0,4,4,4,12,Champions
16783,72,25,391.95,0,2,2,2,6,At Risk
16784,12,157,788.93,0,4,4,3,11,Champions
16785,45,35,533.78,0,3,2,2,7,New Customers
16786,29,1,51.839999999999996,0,3,1,1,5,New Customers
16787,33,114,1035.43,0,3,4,3,10,Loyal
16788,40,340,1352.82,0,3,4,3,10,Loyal
16791,19,378,2316.91,0,3,4,4,11,Loyal
16792,19,90,513.08,0,3,3,2,8,Loyal
16794,16,233,868.1999999999999,0,4,4,3,11,Champions
16795,1,342,2077.51,0,4,4,4,12,Champions
16797,29,407,1827.77,0,3,4,4,11,Loyal
16798,190,173,848.71,1,1,4,3,8,Can't Lose Them
16799,68,106,495.98,0,2,4,2,8,At Risk
16802,315,53,582.61,1,1,3,2,6,Can't Lose Them
16805,213,153,636.65,1,1,4,2,7,Can't Lose Them
16807,106,75,1002.29,1,2,3,3,8,At Risk
16809,68,110,812.74,0,2,4,3,9,At Risk
16810,56,19,532.5,0,2,2,2,6,At Risk
16812,14,100,1912.65,0,4,3,4,11,Loyal
16814,5,480,5990.61,0,4,4,4,12,Champions
16815,89,74,410.97,0,2,3,2,7,At Risk
16817,4,65,1200.15,0,4,3,3,10,Loyal
16819,101,17,182.59,1,2,1,1,4,Lost
16821,17,7,113.35,0,4,1,1,6,New Customers
16822,322,11,181.39,1,1,1,1,3,Lost
16823,23,137,1901.71,0,3,4,4,11,Loyal
16824,29,13,225.6,0,3,1,1,5,New Customers
16825,14,36,1051.71,0,4,2,3,9,New Customers
16827,29,12,392.13,0,3,1,2,6,New Customers
16829,24,16,316.1,0,3,1,2,6,New Customers
16830,78,52,881.59,0,2,3,3,8,At Risk
16831,200,6,91.8,1,1,1,1,3,Lost
16832,64,9,218.45999999999998,0,2,1,1,4,Lost
16833,75,45,1302.51,0,2,3,3,8,At Risk
16834,310,24,485.5,1,1,2,2,5,Lost
16835,9,77,1357.56,0,4,3,3,10,Loyal
16836,42,31,530.5,0,3,2,2,7,New Customers
16838,166,34,570.76,1,1,2,2,5,Lost
16839,5,89,5716.14,0,4,3,4,11,Loyal
16840,239,9,139.85,1,1,1,1,3,Lost
16841,64,103,2136.2400000000002,0,2,4,4,10,At Risk
16843,58,218,9374.86,0,2,4,4,10,At Risk
16844,198,32,614.34,1,1,2,2,5,Lost
16845,254,20,253.88,1,1,2,1,4,Lost
16846,213,36,628.09,1,1,2,2,5,Lost
16847,254,25,421.45000000000005,1,1,2,2,5,Lost
16848,12,71,1130.2,0,4,3,3,10,Loyal
16854,53,75,1408.96,0,3,3,3,9,Loyal
16856,53,17,323.09000000000003,0,3,1,2,6,New Customers
16857,78,11,352.8,0,2,1,2,5,Lost
16858,4,127,4292.59,0,4,4,4,12,Champions
16859,52,58,1184.6,0,3,3,3,9,Loyal
16860,88,43,1610.62,0,2,2,3,7,At Risk
16861,26,43,772.83,0,3,2,3,8,New Customers
16862,183,35,662.33,1,1,2,2,5,Lost
16863,2,30,495.72,0,4,2,2,8,New Customers
16864,70,17,409.25,0,2,1,2,5,Lost
16865,37,16,130.95,0,3,1,1,5,New Customers
16867,325,6,76.74000000000001,1,1,1,1,3,Lost
16868,30,54,393.39,0,3,3,2,8,Loyal
16870,105,28,450.15999999999997,1,2,2,2,6,At Risk
16872,63,11,533.11,0,2,1,2,5,Lost
16873,65,233,7493.77,0,2,4,4,10,At Risk
16874,15,34,217.74,0,4,2,1,7,New Customers
16875,73,118,2139.0,0,2,4,4,10,At Risk
16876,39,32,136.01,0,3,2,1,6,New Customers
16880,129,9,321.78,1,2,1,2,5,Lost
16883,7,250,2119.86,0,4,4,4,12,Champions
16884,192,49,644.08,1,1,3,2,6,Can't Lose Them
16885,21,41,239.23000000000002,0,3,2,1,6,New Customers
16886,92,8,134.0,1,2,1,1,4,Lost
16887,36,65,465.84000000000003,0,3,3,2,8,Loyal
16888,36,54,437.15,0,3,3,2,8,Loyal
16889,33,83,952.23,0,3,3,3,9,Loyal
16890,112,19,285.41,1,2,2,1,5,At Risk
16891,7,313,1247.1200000000001,0,4,4,3,11,Champions
16892,190,40,236.56,1,1,2,1,4,Lost
16893,2,90,255.84,0,4,3,1,8,Loyal
16894,138,191,1324.06,1,1,4,3,8,Can't Lose Them
16895,74,102,902.28,0,2,4,3,9,At Risk
16896,191,18,103.95,1,1,2,1,4,Lost
16898,4,131,507.56,0,4,4,2,10,Champions
16899,14,54,439.46000000000004,0,4,3,2,9,Loyal
16901,365,23,204.26,1,1,2,1,4,Lost
16903,16,130,689.04,0,4,4,2,10,Champions
16904,3,272,1378.1,0,4,4,3,11,Champions
16905,7,134,1931.72,0,4,4,4,12,Champions
16906,64,132,869.03,0,2,4,3,9,At Risk
16907,1,104,726.25,0,4,4,3,11,Champions
16908,358,20,252.59,1,1,2,1,4,Lost
16911,271,35,255.25,1,1,2,1,4,Lost
16912,57,72,1904.93,0,2,3,4,9,At Risk
16913,287,10,310.46999999999997,1,1,1,2,4,Lost
16915,22,17,921.5,0,3,1,3,7,New Customers
16916,8,121,547.14,0,4,4,2,10,Champions
16917,268,42,1466.31,1,1,2,3,6,Lost
16918,58,329,2144.47,0,2,4,4,10,At Risk
16919,4,313,2529.46,0,4,4,4,12,Champions
16920,47,23,355.45,0,3,2,2,7,New Customers
16921,78,35,276.88,0,2,2,1,5,At Risk
16922,208,122,611.08,1,1,4,2,7,Can't Lose Them
16923,11,460,6130.75,0,4,4,4,12,Champions
16925,176,18,125.65,1,1,2,1,4,Lost
16926,7,100,1191.1,0,4,3,3,10,Loyal
16928,9,126,1265.63,0,4,4,3,11,Champions
16931,5,103,629.4,0,4,4,2,10,Champions
16932,59,91,278.77,0,2,3,1,6,At Risk
16933,25,246,2618.02,0,3,4,4,11,Loyal
16934,19,81,1160.06,0,3,3,3,9,Loyal
16935,17,73,535.1,0,4,3,2,9,Loyal
16936,21,84,288.49,0,3,3,1,7,Loyal
16937,135,51,202.1,1,2,3,1,6,At Risk
16938,17,595,4306.8,0,4,4,4,12,Champions
16939,124,44,449.0,1,2,3,2,7,At Risk
16940,86,324,3377.78,0,2,4,4,10,At Risk
16941,247,2,33.0,1,1,1,1,3,Lost
16943,175,2,482.76,1,1,1,2,4,Lost
16944,245,7,101.36,1,1,1,1,3,Lost
16945,29,225,4202.66,0,3,4,4,11,Loyal
16946,19,75,1222.04,0,3,3,3,9,Loyal
16947,98,32,548.73,1,2,2,2,6,At Risk
16948,65,24,433.75,0,2,2,2,6,At Risk
16950,3,108,2605.81,0,4,4,4,12,Champions
16952,77,72,631.17,0,2,3,2,7,At Risk
16954,15,152,3996.7999999999997,0,4,4,4,12,Champions
16955,4,32,790.74,0,4,2,3,9,New Customers
16958,71,74,809.44,0,2,3,3,8,At Risk
16960,26,369,1536.38,0,3,4,3,10,Loyal
16961,24,38,560.39,0,3,2,2,7,New Customers
16962,45,15,251.04,0,3,1,1,5,New Customers
16964,369,6,207.85,1,1,1,1,3,Lost
16970,262,2,71.4,1,1,1,1,3,Lost
16972,18,88,786.25,0,4,3,3,10,Loyal
16973,22,6,127.0,0,3,1,1,5,New Customers
16974,158,8,365.5,1,1,1,2,4,Lost
16975,59,45,926.12,0,2,3,3,8,At Risk
16977,31,28,496.0,0,3,2,2,7,New Customers
16978,302,28,424.55,1,1,2,2,5,Lost
16979,19,40,1007.74,0,3,2,3,8,New Customers
16980,64,25,394.37,0,2,2,2,6,At Risk
16983,5,101,1778.97,0,4,3,4,11,Loyal
16984,40,726,6273.45,0,3,4,4,11,Loyal
16985,12,123,5459.04,0,4,4,4,12,Champions
16986,81,171,3015.55,0,2,4,4,10,At Risk
16987,12,137,910.85,0,4,4,3,11,Champions
16988,15,13,256.55,0,4,1,1,6,New Customers
16990,58,1,165.0,0,2,1,1,4,Lost
16991,57,74,1041.21,0,2,3,3,8,At Risk
16992,23,192,3862.19,0,3,4,4,11,Loyal
16993,99,28,1950.9499999999998,1,2,2,4,8,At Risk
16996,18,38,666.6500000000001,0,4,2,2,8,New Customers
16998,80,2,107.0,0,2,1,1,4,Lost
17000,32,30,406.3,0,3,2,2,7,New Customers
17001,12,106,2651.23,0,4,4,4,12,Champions
17002,79,35,1077.82,0,2,2,3,7,At Risk
17003,38,112,830.16,0,3,4,3,10,Loyal
17004,28,26,1012.22,0,3,2,3,8,New Customers
17005,106,20,742.36,1,2,2,3,7,At Risk
17006,28,86,854.54,0,3,3,3,9,Loyal
17007,73,15,230.17000000000002,0,2,1,1,4,Lost
17008,65,1,81.36,0,2,1,1,4,Lost
17009,187,11,242.06,1,1,1,1,3,Lost
17011,283,13,400.8,1,1,1,2,4,Lost
17012,361,42,384.16,1,1,2,2,5,Lost
17016,212,41,552.4,1,1,2,2,5,Lost
17017,1,172,5416.349999999999,0,4,4,4,12,Champions
17018,23,21,1367.6,0,3,2,3,8,New Customers
17019,4,479,2739.59,0,4,4,4,12,Champions
17020,178,69,935.62,1,1,3,3,7,Can't Lose Them
17021,78,48,1182.22,0,2,3,3,8,At Risk
17022,68,9,189.0,0,2,1,1,4,Lost
17023,53,49,800.18,0,3,3,3,9,Loyal
17025,9,33,1152.87,0,4,2,3,9,New Customers
17026,5,4,54.15,0,4,1,1,6,New Customers
17027,82,33,436.82,0,2,2,2,6,At Risk
17028,217,95,1593.83,1,1,3,3,7,Can't Lose Them
17029,18,27,1421.3,0,4,2,3,9,New Customers
17031,14,28,2393.5,0,4,2,4,10,New Customers
17032,183,239,3004.6,1,1,4,4,9,Can't Lose Them
17033,33,12,302.65000000000003,0,3,1,1,5,New Customers
17034,45,29,538.4,0,3,2,2,7,New Customers
17035,227,5,180.06,1,1,1,1,3,Lost
17036,19,12,176.9,0,3,1,1,5,New Customers
17038,51,41,630.77,0,3,2,2,7,New Customers
17039,240,44,1954.99,1,1,3,4,8,Can't Lose Them
17040,186,1,13.52,1,1,1,1,3,Lost
17041,33,59,604.71,0,3,3,2,8,Loyal
17043,11,103,881.37,0,4,4,3,11,Champions
17044,10,143,11013.82,0,4,4,4,12,Champions
17045,12,31,488.24,0,4,2,2,8,New Customers
17046,80,63,1264.05,0,2,3,3,8,At Risk
17047,67,77,1188.33,0,2,3,3,8,At Risk
17048,73,58,1146.33,0,2,3,3,8,At Risk
17049,11,241,4287.5,0,4,4,4,12,Champions
17050,11,41,1462.95,0,4,2,3,9,New Customers
17051,82,114,467.25,0,2,4,2,8,At Risk
17055,81,30,239.55,0,2,2,1,5,At Risk
17056,374,8,128.60000000000002,1,1,1,1,3,Lost
17057,232,50,294.74,1,1,3,1,5,Can't Lose Them
17059,5,325,2507.4900000000002,0,4,4,4,12,Champions
17062,1,94,669.85,0,4,3,2,9,Loyal
17063,43,127,2177.39,0,3,4,4,11,Loyal
17065,273,12,194.7,1,1,1,1,3,Lost
17066,362,18,228.34,1,1,2,1,4,Lost
17067,360,13,454.54,1,1,1,2,4,Lost
17068,4,728,4608.94,0,4,4,4,12,Champions
17069,9,152,3084.58,0,4,4,4,12,Champions
17070,46,41,133.18,0,3,2,1,6,New Customers
17071,17,72,1372.17,0,4,3,3,10,Loyal
17072,261,22,282.05,1,1,2,1,4,Lost
17074,198,4,203.05,1,1,1,1,3,Lost
17075,65,123,1407.61,0,2,4,3,9,At Risk
17076,28,25,401.66999999999996,0,3,2,2,7,New Customers
17077,214,1,306.0,1,1,1,1,3,Lost
17080,15,25,669.91,0,4,2,2,8,New Customers
17081,31,150,674.23,0,3,4,2,9,Loyal
17082,30,89,2728.18,0,3,3,4,10,Loyal
17083,45,63,2644.01,0,3,3,4,10,Loyal
17084,32,132,2253.22,0,3,4,4,11,Loyal
17085,12,810,6324.76,0,4,4,4,12,Champions
17087,373,12,221.53,1,1,1,1,3,Lost
17089,22,4,128.45,0,3,1,1,5,New Customers
17090,10,29,1105.53,0,4,2,3,9,New Customers
17091,3,279,3983.34,0,4,4,4,12,Champions
17092,73,272,3817.18,0,2,4,4,10,At Risk
17093,228,13,235.88,1,1,1,1,3,Lost
17094,59,4,100.2,0,2,1,1,4,Lost
17095,66,63,1248.09,0,2,3,3,8,At Risk
17096,19,169,2737.05,0,3,4,4,11,Loyal
17097,1,99,386.03,0,4,3,2,9,Loyal
17098,17,18,591.0699999999999,0,4,2,2,8,New Customers
17099,169,40,582.17,1,1,2,2,5,Lost
17101,30,31,885.3199999999999,0,3,2,3,8,New Customers
17103,358,32,424.3,1,1,2,2,5,Lost
17104,59,19,474.03,0,2,2,2,6,At Risk
17106,25,53,491.23,0,3,3,2,8,Loyal
17107,33,256,5259.99,0,3,4,4,11,Loyal
17108,299,9,174.95,1,1,1,1,3,Lost
17109,42,23,410.42,0,3,2,2,7,New Customers
17110,156,39,347.4,1,1,2,2,5,Lost
17111,61,19,227.97,0,2,2,1,5,At Risk
17112,138,50,205.17,1,1,3,1,5,Can't Lose Them
17113,210,159,2322.59,1,1,4,4,9,Can't Lose Them
17115,184,81,1923.99,1,1,3,4,8,Can't Lose Them
17116,284,47,389.78,1,1,3,2,6,Can't Lose Them
17121,38,12,314.74,0,3,1,2,6,New Customers
17122,24,23,432.18,0,3,2,2,7,New Customers
17123,75,34,631.87,0,2,2,2,6,At Risk
17126,17,215,1065.69,0,4,4,3,11,Champions
17127,64,37,1155.0300000000002,0,2,2,3,7,At Risk
17129,156,2,31.85,1,1,1,1,3,Lost
17132,88,78,1272.8,0,2,3,3,8,At Risk
17133,110,29,9730.09,1,2,2,4,8,At Risk
17134,78,13,212.1,0,2,1,1,4,Lost
17135,7,108,814.43,0,4,4,3,11,Champions
17136,298,14,231.68,1,1,1,1,3,Lost
17137,52,176,1133.63,0,3,4,3,10,Loyal
17138,25,232,4036.77,0,3,4,4,11,Loyal
17139,25,331,8915.99,0,3,4,4,11,Loyal
17141,54,174,754.33,0,2,4,3,9,At Risk
17142,40,75,704.75,0,3,3,2,8,Loyal
17143,53,121,924.11,0,3,4,3,10,Loyal
17145,148,180,3120.91,1,1,4,4,9,Can't Lose Them
17146,71,268,5110.46,0,2,4,4,10,At Risk
17147,88,55,1485.36,0,2,3,3,8,At Risk
17149,87,6,143.10000000000002,0,2,1,1,4,Lost
17150,12,93,1375.65,0,4,3,3,10,Loyal
17151,371,4,231.90000000000003,1,1,1,1,3,Lost
17152,61,2,327.0,0,2,1,2,5,Lost
17155,163,53,640.76,1,1,3,2,6,Can't Lose Them
17156,127,39,591.87,1,2,2,2,6,At Risk
17157,116,128,4832.9,1,2,4,4,10,At Risk
17158,183,46,713.03,1,1,3,3,7,Can't Lose Them
17159,113,29,560.71,1,2,2,2,6,At Risk
17160,10,422,6691.13,0,4,4,4,12,Champions
17161,80,52,856.01,0,2,3,3,8,At Risk
17163,81,25,406.68,0,2,2,2,6,At Risk
17165,17,90,1635.64,0,4,3,3,10,Loyal
17167,15,79,867.11,0,4,3,3,10,Loyal
17168,134,21,400.2,1,2,2,2,6,At Risk
17169,214,21,320.95,1,1,2,2,5,Lost
17170,10,10,178.68,0,4,1,1,6,New Customers
17171,297,9,159.68,1,1,1,1,3,Lost
17172,66,24,638.81,0,2,2,2,6,At Risk
17176,162,27,596.1899999999999,1,1,2,2,5,Lost
17177,141,29,119.5,1,1,2,1,4,Lost
17178,367,32,436.71,1,1,2,2,5,Lost
17179,18,78,795.47,0,4,3,3,10,Loyal
17180,58,280,1460.95,0,2,4,3,9,At Risk
17181,9,7,225.45000000000002,0,4,1,1,6,New Customers
17182,58,6,321.3,0,2,1,2,5,Lost
17184,205,14,198.41000000000003,1,1,1,1,3,Lost
17185,227,44,229.46,1,1,3,1,5,Can't Lose Them
17187,162,13,263.76,1,1,1,1,3,Lost
17188,82,88,2118.7000000000003,0,2,3,4,9,At Risk
17189,196,62,573.23,1,1,3,2,6,Can't Lose Them
17190,39,176,1298.3,0,3,4,3,10,Loyal
17191,4,338,2740.92,0,4,4,4,12,Champions
17192,172,21,77.83,1,1,2,1,4,Lost
17193,22,12,610.74,0,3,1,2,6,New Customers
17194,166,32,549.88,1,1,2,2,5,Lost
17195,291,31,562.98,1,1,2,2,5,Lost
17196,63,104,352.9,0,2,4,2,8,At Risk
17198,1,77,521.66,0,4,3,2,9,Loyal
17199,218,9,145.12,1,1,1,1,3,Lost
17200,23,25,356.71,0,3,2,2,7,New Customers
17201,159,146,899.41,1,1,4,3,8,Can't Lose Them
17202,56,8,160.65,0,2,1,1,4,Lost
17203,24,118,2012.03,0,3,4,4,11,Loyal
17204,10,120,3940.13,0,4,4,4,12,Champions
17205,52,22,615.27,0,3,2,2,7,New Customers
17207,288,67,303.21999999999997,1,1,3,1,5,Can't Lose Them
17208,31,24,115.35,0,3,2,1,6,New Customers
17209,285,40,611.6,1,1,2,2,5,Lost
17210,28,54,253.37,0,3,3,1,7,Loyal
17211,5,166,1729.43,0,4,4,4,12,Champions
17212,94,25,567.5600000000001,1,2,2,2,6,At Risk
17213,2,124,2401.07,0,4,4,4,12,Champions
17215,100,11,186.15,1,2,1,1,4,Lost
17216,190,14,65.05,1,1,1,1,3,Lost
17217,255,20,104.5,1,1,2,1,4,Lost
17218,4,251,2231.96,0,4,4,4,12,Champions
17219,52,25,144.9,0,3,2,1,6,New Customers
17220,53,209,1283.5,0,3,4,3,10,Loyal
17221,227,63,643.39,1,1,3,2,6,Can't Lose Them
17222,113,85,1250.86,1,2,3,3,8,At Risk
17223,4,52,446.74,0,4,3,2,9,Loyal
17224,137,8,100.86,1,1,1,1,3,Lost
17225,217,5,131.15,1,1,1,1,3,Lost
17226,80,40,506.63,0,2,2,2,6,At Risk
17227,4,78,1082.71,0,4,3,3,10,Loyal
17228,3,150,1271.1499999999999,0,4,4,3,11,Champions
17230,199,154,6286.54,1,1,4,4,9,Can't Lose Them
17231,25,696,4022.72,0,3,4,4,11,Loyal
17233,84,33,369.98,0,2,2,2,6,At Risk
17235,8,70,1354.82,0,4,3,3,10,Loyal
17236,46,53,1013.13,0,3,3,3,9,Loyal
17237,11,61,687.39,0,4,3,2,9,Loyal
17238,7,665,4038.45,0,4,4,4,12,Champions
17239,23,17,806.95,0,3,1,3,7,New Customers
17240,232,7,130.6,1,1,1,1,3,Lost
17241,21,171,2744.14,0,3,4,4,11,Loyal
17242,92,44,1754.24,1,2,3,4,9,At Risk
17243,5,734,12213.01,0,4,4,4,12,Champions
17244,19,89,871.14,0,3,3,3,9,Loyal
17245,325,16,200.18,1,1,1,1,3,Lost
17246,182,6,38.92,1,1,1,1,3,Lost
17248,117,48,227.51,1,2,3,1,6,At Risk
17249,64,27,68.03,0,2,2,1,5,At Risk
17251,18,41,529.15,0,4,2,2,8,New Customers
17254,37,36,198.29,0,3,2,1,6,New Customers
17255,26,112,500.72,0,3,4,2,9,Loyal
17256,117,15,258.93,1,2,1,1,4,Lost
17257,72,15,192.73,0,2,1,1,4,Lost
17258,32,55,417.3,0,3,3,2,8,Loyal
17259,4,206,1285.97,0,4,4,3,11,Champions
17260,47,6,120.95,0,3,1,1,5,New Customers
17261,145,46,230.44,1,1,3,1,5,Can't Lose Them
17262,2,9,1504.26,0,4,1,3,8,New Customers
17264,60,84,279.59,0,2,3,1,6,At Risk
17266,135,47,207.09,1,2,3,1,6,At Risk
17268,81,24,970.25,0,2,2,3,7,At Risk
17269,21,146,537.46,0,3,4,2,9,Loyal
17270,105,49,604.4,1,2,3,2,7,At Risk
17271,372,52,210.39,1,1,3,1,5,Can't Lose Them
17273,60,12,141.12,0,2,1,1,4,Lost
17274,31,52,465.4,0,3,3,2,8,Loyal
17275,19,24,114.52,0,3,2,1,6,New Customers
17276,38,54,508.39,0,3,3,2,8,Loyal
17278,201,2,25.2,1,1,1,1,3,Lost
17280,74,6,118.85999999999999,0,2,1,1,4,Lost
17281,10,6,797.8499999999999,0,4,1,3,8,New Customers
17282,92,123,636.25,1,2,4,2,8,At Risk
17283,14,15,188.46,0,4,1,1,6,New Customers
17284,25,82,1140.58,0,3,3,3,9,Loyal
17285,264,49,428.34,1,1,3,2,6,Can't Lose Them
17286,36,48,241.56,0,3,3,1,7,Loyal
17287,3,371,3047.85,0,4,4,4,12,Champions
17288,26,153,1080.25,0,3,4,3,10,Loyal
17289,12,168,1134.98,0,4,4,3,11,Champions
17290,17,101,976.2,0,4,3,3,10,Loyal
17292,108,15,271.75,1,2,1,1,4,Lost
17293,30,110,1899.1200000000001,0,3,4,4,11,Loyal
17294,305,17,467.78999999999996,1,1,1,2,4,Lost
17296,366,33,338.13,1,1,2,2,5,Lost
17298,10,40,459.14,0,4,2,2,8,New Customers
17299,75,63,346.97,0,2,3,2,7,At Risk
17300,26,44,393.64,0,3,3,2,8,Loyal
17301,260,55,132.8,1,1,3,1,5,Can't Lose Them
17304,170,5,111.5,1,1,1,1,3,Lost
17305,284,9,2135.46,1,1,1,4,6,Lost
17306,29,6,1151.04,0,3,1,3,7,New Customers
17307,31,48,3999.8900000000003,0,3,3,4,10,Loyal
17308,29,7,4511.76,0,3,1,4,8,New Customers
17309,17,25,247.84,0,4,2,1,7,New Customers
17310,23,2,1025.1,0,3,1,3,7,New Customers
17311,28,72,2181.71,0,3,3,4,10,Loyal
17314,29,125,2376.51,0,3,4,4,11,Loyal
17315,11,286,3358.34,0,4,4,4,12,Champions
17316,56,35,124.45,0,2,2,1,5,At Risk
17318,361,18,164.28,1,1,2,1,4,Lost
17319,305,3,29.1,1,1,1,1,3,Lost
17320,4,101,1695.15,0,4,3,3,10,Loyal
17321,30,188,1040.32,0,3,4,3,10,Loyal
17322,12,177,922.59,0,4,4,3,11,Champions
17323,43,136,644.52,0,3,4,2,9,Loyal
17324,2,102,1311.64,0,4,4,3,11,Champions
17325,46,33,512.77,0,3,2,2,7,New Customers
17326,44,89,321.95,0,3,3,2,8,Loyal
17327,45,4,152.35,0,3,1,1,5,New Customers
17328,309,6,104.7,1,1,1,1,3,Lost
17329,367,72,481.32,1,1,3,2,6,Can't Lose Them
17330,180,2,59.900000000000006,1,1,1,1,3,Lost
17332,164,95,838.27,1,1,3,3,7,Can't Lose Them
17334,42,20,328.13,0,3,2,2,7,New Customers
17335,19,39,508.0,0,3,2,2,7,New Customers
17336,108,1,81.12,1,2,1,1,4,Lost
17338,11,609,5498.64,0,4,4,4,12,Champions
17339,1,5,119.0,0,4,1,1,6,New Customers
17340,2,370,10051.53,0,4,4,4,12,Champions
17341,2,224,1108.47,0,4,4,3,11,Champions
17342,15,35,1227.54,0,4,2,3,9,New Customers
17343,12,63,1066.3,0,4,3,3,10,Loyal
17344,364,37,307.54,1,1,2,1,4,Lost
17345,11,126,1066.94,0,4,4,3,11,Champions
17346,9,509,2646.44,0,4,4,4,12,Champions
17348,73,246,1316.8899999999999,0,2,4,3,9,At Risk
17349,16,85,741.5,0,4,3,3,10,Loyal
17350,30,75,619.971,0,3,3,2,8,Loyal
17351,63,42,1401.08,0,2,2,3,7,At Risk
17352,332,5,36.25,1,1,1,1,3,Lost
17353,127,6,1502.0,1,2,1,3,6,Lost
17354,64,88,1750.3999999999999,0,2,3,4,9,At Risk
17355,22,37,285.11,0,3,2,1,6,New Customers
17356,190,67,768.25,1,1,3,3,7,Can't Lose Them
17358,12,88,500.2,0,4,3,2,9,Loyal
17359,284,23,156.6,1,1,2,1,4,Lost
17360,21,108,645.59,0,3,4,2,9,Loyal
17361,312,29,392.44,1,1,2,2,5,Lost
17362,36,109,711.8100000000001,0,3,4,3,10,Loyal
17363,31,36,940.86,0,3,2,3,8,New Customers
17364,12,509,7589.24,0,4,4,4,12,Champions
17365,22,331,3423.42,0,3,4,4,11,Loyal
17366,68,135,1096.24,0,2,4,3,9,At Risk
17368,11,129,913.47,0,4,4,3,11,Champions
17369,91,1,979.1999999999999,1,2,1,3,6,Lost
17371,259,59,238.66,1,1,3,1,5,Can't Lose Them
17372,17,407,3034.88,0,4,4,4,12,Champions
17373,54,34,520.58,0,2,2,2,6,At Risk
17374,31,14,231.34,0,3,1,1,5,New Customers
